Hotel,fecha,occ,habs_disp,tp,po,pt,te
CEINS,2014-02-06,1,159,1053.9,1.12587,0.924301,1053.9
CEINS,2014-02-07,0.72956,159,1004.91,1.15031,0.995875,733.139
CEINS,2014-02-08,0.72956,159,907.806,1.55232,0.914173,662.298
CEINS,2014-02-09,0.641509,159,954.992,1.17219,0.929381,612.636
CEINS,2014-02-10,0.867925,159,1032.54,1.1966,0.955492,896.166
CEINS,2014-02-11,1,159,1054.2,1.14184,0.907307,1054.2
CEINS,2014-02-12,1,159,1068.53,1.1019,0.96606,1068.53
CEINS,2014-02-13,0.767296,159,1034.45,0.951893,0.952979,793.73
CEINS,2014-02-14,0.855346,159,889.396,1.41807,0.894413,760.741
CEINS,2014-02-15,0.792453,159,797.128,1.501,0.951951,631.686
CEINS,2014-02-16,0.792453,159,888.39,1.30782,0.851066,704.007
CEINS,2014-02-17,1,159,986.89,1.20649,0.889425,986.89
CEINS,2014-02-18,0.949686,159,1028.13,1.0331,0.911658,976.398
CEINS,2014-02-19,1,159,1034.16,1.07652,0.912564,1034.16
CEINS,2014-02-20,1,159,1006.89,1.08215,0.969617,1006.89
CEINS,2014-02-21,0.899371,159,846.46,1.48596,0.859773,761.282
CEINS,2014-02-22,0.943396,159,856.624,1.6939,0.887206,808.136
CEINS,2014-02-23,0.616352,159,903.377,1.06575,0.875733,556.799
CEINS,2014-02-24,1,159,1041.23,1.31013,0.970571,1041.23
CEINS,2014-02-25,1,159,1032.85,1.2622,0.933949,1032.85
CEINS,2014-02-26,0.993711,159,1077.16,1.07134,0.957164,1070.39
CEINS,2014-02-27,0.955975,159,1094.82,1.08389,0.994064,1046.62
CEINS,2014-02-28,0.679245,159,990.427,1.193,0.969302,672.743
CEINS,2014-03-01,0.591195,159,913.848,1.04596,0.919412,540.263
CEINS,2014-03-02,0.591195,159,969.939,1.07618,0.935153,573.423
CEINS,2014-03-03,0.811321,159,1066.6,1.12714,1.00041,865.352
CEINS,2014-03-04,0.855346,159,1089.67,0.952649,1.00479,932.049
CEINS,2014-03-05,1,159,1076.29,1.06232,0.957039,1076.29
CEINS,2014-03-06,1,159,1099.26,1.06466,0.944964,1099.26
CEINS,2014-03-07,0.918239,159,1028.53,1.28182,1.03041,944.432
CEINS,2014-03-08,0.742138,159,965.033,1.30346,1.01873,716.188
CEINS,2014-03-09,0.754717,159,956.059,1.54899,0.911572,721.554
CEINS,2014-03-10,0.943396,159,1033.6,1.33886,0.991451,975.092
CEINS,2014-03-11,1,159,1072.15,1.25346,1.00053,1072.15
CEINS,2014-03-12,1,159,1088.89,1.12587,0.99361,1088.89
CEINS,2014-03-13,1,159,1113.14,1.1592,1.02025,1113.14
CEINS,2014-03-14,0.924528,159,1032.75,1.34637,1.02417,954.806
CEINS,2014-03-15,0.72956,159,951.018,1.34154,0.97176,693.824
CEINS,2014-03-16,0.553459,159,957.6,1.4194,0.96404,529.993
CEINS,2014-03-17,0.603774,159,1079.77,0.938699,0.976646,651.936
CEINS,2014-03-18,0.823899,159,1098.99,0.948991,1.00124,905.46
CEINS,2014-03-19,1,159,1144.26,1.0631,0.98955,1144.26
CEINS,2014-03-20,1,159,1181.56,1.05766,1.014,1181.56
CEINS,2014-03-21,0.698113,159,1111.09,0.95883,1.35807,775.668
CEINS,2014-03-22,0.628931,159,1106.55,1.09402,1.09369,695.945
CEINS,2014-03-23,0.641509,159,1071.64,1.17219,1.28754,687.468
CEINS,2014-03-24,0.742138,159,1171.29,0.986567,1.06209,869.259
CEINS,2014-03-25,0.937107,159,1187.74,1.09066,8.02106,1113.04
CEINS,2014-03-26,1,159,1210.37,1.13115,1.06385,1210.37
CEINS,2014-03-27,0.974843,159,1218.36,1.16163,1.07715,1187.71
CEINS,2014-03-28,0.949686,159,1106.62,1.23527,1.0612,1050.94
CEINS,2014-03-29,0.528302,159,1089.88,0.976415,1.07469,575.787
CEINS,2014-03-30,0.591195,159,1105.36,1.20654,1.00534,653.483
CEINS,2014-03-31,0.63522,159,1145.43,0.897984,1.04155,727.602
CEINS,2014-04-01,0.805031,159,1156.49,0.997,1.02598,931.008
CEINS,2014-04-02,0.943396,159,1137.76,1.05803,1.01995,1073.36
CEINS,2014-04-03,1,159,1145.04,1.13826,1.02718,1145.04
CEINS,2014-04-04,0.641509,159,1064.87,1.05992,1.05732,683.124
CEINS,2014-04-05,0.679245,159,1095.91,1.24428,1.09042,744.392
CEINS,2014-04-06,0.735849,159,1119.23,1.10263,1.01383,823.585
CEINS,2014-04-07,0.949686,159,1159.35,1.07089,1.05506,1101.02
CEINS,2014-04-08,0.987421,159,1144.49,1.02638,1.01186,1130.09
CEINS,2014-04-09,0.993711,159,1145.97,1.02923,0.987579,1138.76
CEINS,2014-04-10,0.924528,159,1146.4,1.08649,1.00492,1059.88
CEINS,2014-04-11,0.622642,159,1073.21,1.14059,0.949858,668.224
CEINS,2014-04-12,0.371069,159,1028.66,0.948288,1.04885,381.705
CEINS,2014-04-13,0.333333,159,1101.27,0.947059,1.08124,367.09
CEINS,2014-04-14,0.314465,159,1101.99,0.702096,1.08889,346.537
CEINS,2014-04-15,0.389937,159,1137.83,0.892605,1.1815,443.684
CEINS,2014-04-16,0.358491,159,1112.84,0.97094,1.10125,398.942
CEINS,2014-04-17,0.408805,159,1107.13,1.1283,1.13332,452.602
CEINS,2014-04-18,0.421384,159,1048.61,1.08645,1.15823,441.868
CEINS,2014-04-19,0.345912,159,1022.92,0.971369,1.09812,353.839
CEINS,2014-04-20,0.352201,159,1001.8,0.837996,0.983311,352.836
CEINS,2014-04-21,0.597484,159,1076.24,0.880727,1.04362,643.035
CEINS,2014-04-22,0.805031,159,1102.37,1.04431,1.04939,887.446
CEINS,2014-04-23,0.924528,159,1101.37,1.10989,1.00729,1018.25
CEINS,2014-04-24,0.981132,159,1120.79,1.15207,1.02337,1099.64
CEINS,2014-04-25,0.440252,159,1037.74,0.746111,1.03038,456.869
CEINS,2014-04-26,0.371069,159,1054.78,0.955025,1.09619,391.396
CEINS,2014-04-27,0.377358,159,1074.2,0.934688,0.998511,405.359
CEINS,2014-04-28,0.716981,159,1141.48,0.994168,1.04084,818.419
CEINS,2014-04-29,0.63522,159,1156.72,0.921355,1.04208,734.77
CEINS,2014-04-30,0.383648,159,1109.54,0.863208,1.04937,425.671
CEINS,2014-05-01,0.459119,159,1145.4,1.052,1.08971,525.875
CEINS,2014-05-02,0.698113,159,1053.96,1.59209,1.04976,735.782
CEINS,2014-05-03,0.704403,159,1056.41,1.36472,1.06648,744.135
CEINS,2014-05-04,0.805031,159,1010.09,1.70746,0.961873,813.15
CEINS,2014-05-05,0.81761,159,1085.58,1.10869,0.404724,887.58
CEINS,2014-05-06,0.993711,159,1107.28,1.11305,1.04678,1100.31
CEINS,2014-05-07,0.993711,159,1134.56,1.02397,1.04451,1127.42
CEINS,2014-05-08,0.830189,159,1111.3,0.920674,1.26683,922.585
CEINS,2014-05-09,0.389937,159,1114.41,0.890673,1.11278,434.55
CEINS,2014-05-10,0.314465,159,1041.93,0.983972,1.0135,327.652
CEINS,2014-05-11,0.578616,159,1029.9,1.03426,0.970177,595.915
CEINS,2014-05-12,0.993711,159,1122.73,1.16507,1.01409,1115.67
CEINS,2014-05-13,0.993711,159,1140.72,1.05691,1.00915,1133.54
CEINS,2014-05-14,0.993711,159,1082.02,1.06156,0.91354,1075.21
CEINS,2014-05-15,0.987421,159,1137.21,1.01462,0.995899,1122.9
CEINS,2014-05-16,0.830189,159,1086.58,1.12575,1.22139,902.068
CEINS,2014-05-17,0.842767,159,1102.16,1.37315,1.06917,928.863
CEINS,2014-05-18,0.798742,159,1038.64,1.2913,0.981917,829.607
CEINS,2014-05-19,0.930818,159,1105.75,1.12207,1.00914,1029.25
CEINS,2014-05-20,0.90566,159,1118.49,0.958353,1.00735,1012.97
CEINS,2014-05-21,1,159,1178.51,1.01962,1.02406,1178.51
CEINS,2014-05-22,1,159,1177.07,1.02249,1.0186,1177.07
CEINS,2014-05-23,0.685535,159,1109.12,0.990519,1.09702,760.337
CEINS,2014-05-24,0.477987,159,1122.12,0.923601,1.09087,536.359
CEINS,2014-05-25,0.54717,159,1122.4,0.95689,1.00575,614.141
CEINS,2014-05-26,0.924528,159,1207.46,1.16265,1.07294,1116.33
CEINS,2014-05-27,1,159,1170.49,1.10478,1.01522,1170.49
CEINS,2014-05-28,0.993711,159,1179.37,1.10034,1.03485,1171.96
CEINS,2014-05-29,0.811321,159,1176.99,1.11156,1.02653,954.919
CEINS,2014-05-30,0.515723,159,1066.47,0.951049,1.01812,550.004
CEINS,2014-05-31,0.597484,159,1051.57,1.32521,1.03284,628.299
CEINS,2014-06-01,0.578616,159,1085.29,1.07934,1.02413,627.968
CEINS,2014-06-02,0.861635,159,1133.53,1.08544,1.02833,976.693
CEINS,2014-06-03,0.899371,159,1133.78,1.0452,1.01481,1019.69
CEINS,2014-06-04,1,159,1146.4,1.18679,1.04592,1146.4
CEINS,2014-06-05,1,159,1167.17,1.08907,1.0405,1167.17
CEINS,2014-06-06,0.540881,159,1123.36,0.892269,1.09448,607.606
CEINS,2014-06-07,0.433962,159,1154.78,0.876965,1.1299,501.132
CEINS,2014-06-08,0.578616,159,1063.7,0.937513,0.967975,615.473
CEINS,2014-06-09,0.899371,159,1098.77,1.01756,1.01177,988.206
CEINS,2014-06-10,1,159,1138.77,1.09977,1.04106,1138.77
CEINS,2014-06-11,1,159,1155.39,1.18679,1.07263,1155.39
CEINS,2014-06-12,0.924528,159,1115.22,1.28358,1.01605,1031.06
CEINS,2014-06-13,0.440252,159,1098.31,0.87509,1.09724,483.533
CEINS,2014-06-14,0.427673,159,1115.32,1.15878,1.14419,476.99
CEINS,2014-06-15,0.459119,159,1035.58,0.897875,0.985571,475.453
CEINS,2014-06-16,0.867925,159,1083.74,1.07842,0.98076,940.602
CEINS,2014-06-17,0.849057,159,1093.27,0.968164,0.98534,928.249
CEINS,2014-06-18,1,159,1126.11,1.05206,0.969058,1126.11
CEINS,2014-06-19,1,159,1161.45,1.13761,1.01578,1161.45
CEINS,2014-06-20,0.628931,159,1117.71,1.11055,1.10929,702.965
CEINS,2014-06-21,0.666667,159,1085.11,1.24839,1.05565,723.41
CEINS,2014-06-22,0.792453,159,1023.28,1.46695,1.0101,810.897
CEINS,2014-06-23,0.987421,159,1102.58,1.3908,0.939523,1088.71
CEINS,2014-06-24,1,159,1061.38,1.12616,0.945784,1061.38
CEINS,2014-06-25,1,159,1098.85,1.07143,0.959867,1098.85
CEINS,2014-06-26,1,159,1117.43,1.12616,1.0118,1117.43
CEINS,2014-06-27,0.54717,159,1123.81,0.899584,1.12513,614.917
CEINS,2014-06-28,0.484277,159,1000.12,1.05641,1.01082,484.334
CEINS,2014-06-29,0.509434,159,1002.53,1.15998,0.953955,510.723
CEINS,2014-06-30,0.748428,159,1063.03,1.25456,0.980501,795.6
CEINS,2014-07-01,0.937107,159,1079.92,1.24406,0.977543,1012
CEINS,2014-07-02,0.987421,159,1078.86,1.13037,0.960506,1065.29
CEINS,2014-07-03,0.993711,159,1108.67,1.13311,1.19506,1101.7
CEINS,2014-07-04,0.654088,159,1064.34,1.08831,1.05667,696.17
CEINS,2014-07-05,0.383648,159,1051.55,0.816415,1.03565,403.426
CEINS,2014-07-06,0.861635,159,1035.2,1.36736,0.9637,891.961
CEINS,2014-07-07,0.962264,159,1067.42,1.20493,0.926848,1027.14
CEINS,2014-07-08,0.993711,159,1125.41,1.14114,1.03402,1118.33
CEINS,2014-07-09,1,159,1120.4,1.15424,1.0151,1120.4
CEINS,2014-07-10,1,159,1125.45,1.18544,1.01267,1125.45
CEINS,2014-07-11,0.72327,159,1082.16,1.06933,1.02143,782.695
CEINS,2014-07-12,0.72956,159,1075.52,1.27855,1.01539,784.658
CEINS,2014-07-13,0.836478,159,1074.24,1.42635,0.994525,898.575
CEINS,2014-07-14,1,159,1111.17,1.1442,1.00636,1111.17
CEINS,2014-07-15,1,159,1123.8,1.08972,1.02981,1123.8
CEINS,2014-07-16,1,159,1088.25,1.0327,0.977885,1088.25
CEINS,2014-07-17,1,159,1142.8,1.03001,1.02394,1142.8
CEINS,2014-07-18,0.528302,159,1150.96,0.780345,1.122,608.054
CEINS,2014-07-19,0.484277,159,1089.85,0.781874,1.06608,527.79
CEINS,2014-07-20,0.584906,159,1081.24,0.94822,1.03873,632.426
CEINS,2014-07-21,0.874214,159,1123.65,1.13987,1.02872,982.315
CEINS,2014-07-22,0.993711,159,1143.59,1.09956,1.00682,1136.4
CEINS,2014-07-23,1,159,1141.67,1.09882,1.0116,1141.67
CEINS,2014-07-24,1,159,1130.86,1.06906,0.993376,1130.86
CEINS,2014-07-25,0.584906,159,1120.89,0.864762,1.26761,655.615
CEINS,2014-07-26,0.477987,159,1090.63,0.714718,1.09206,521.306
CEINS,2014-07-27,0.477987,159,1047.2,0.920417,1.00935,500.549
CEINS,2014-07-28,0.672956,159,1136.37,0.940352,1.04597,764.727
CEINS,2014-07-29,0.72956,159,1134.35,0.943468,1.0317,827.574
CEINS,2014-07-30,0.893082,159,1188.08,1.10256,1.07816,1061.05
CEINS,2014-07-31,0.641509,159,1185.52,0.822862,1.14112,760.522
CEINS,2014-08-01,0.540881,159,1199.95,0.925298,1.14924,649.028
CEINS,2014-08-02,0.572327,159,1125.73,1.10477,1.10232,644.286
CEINS,2014-08-03,0.490566,159,1108.28,0.945792,1.04721,543.686
CEINS,2014-08-04,0.72956,159,1150.19,1.04063,1.04875,839.13
CEINS,2014-08-05,0.867925,159,1164.03,0.993802,1.0371,1010.29
CEINS,2014-08-06,0.90566,159,1164.11,0.964938,1.02775,1054.29
CEINS,2014-08-07,0.918239,159,1155.53,1.03861,1.02166,1061.06
CEINS,2014-08-08,0.792453,159,1057.5,1.27034,0.8731,838.015
CEINS,2014-08-09,0.679245,159,1071.58,1.13017,1.05687,727.867
CEINS,2014-08-10,0.710692,159,1057.45,1.36852,0.99457,751.521
CEINS,2014-08-11,0.867925,159,1104.23,1.10431,0.95771,958.385
CEINS,2014-08-12,1,159,1100.71,1.09425,0.984304,1100.71
CEINS,2014-08-13,1,159,1090.52,1.01088,0.974013,1090.52
CEINS,2014-08-14,1,159,1113.69,1.05407,0.975147,1113.69
CEINS,2014-08-15,0.798742,159,1030.7,0.97391,1.04524,823.263
CEINS,2014-08-16,0.710692,159,1003.98,1.08844,1.01258,713.519
CEINS,2014-08-17,0.622642,159,1003.04,0.895402,0.910404,624.533
CEINS,2014-08-18,1,159,1103.38,1.18189,1.00662,1103.38
CEINS,2014-08-19,1,159,1128.39,1.00702,1.02076,1128.39
CEINS,2014-08-20,1,159,1127.89,1,1.01898,1127.89
CEINS,2014-08-21,0.981132,159,1155.41,1.09022,0.964562,1133.61
CEINS,2014-08-22,0.666667,159,1093.83,0.921775,1.02385,729.218
CEINS,2014-08-23,0.534591,159,1070.57,0.92557,1.05521,572.317
CEINS,2014-08-24,0.691824,159,1042.31,1.20573,0.574182,721.098
CEINS,2014-08-25,0.855346,159,1138.04,1.06682,1.02137,973.418
CEINS,2014-08-26,1,159,1144.8,1.0019,1.19584,1144.8
CEINS,2014-08-27,1,159,1147.11,1,1.05442,1147.11
CEINS,2014-08-28,1,159,1161.05,1.00254,1.04497,1161.05
CEINS,2014-08-29,0.685535,159,1108.12,1.01544,1.12324,759.657
CEINS,2014-08-30,0.855346,159,1081.15,1.2552,1.08749,924.757
CEINS,2014-08-31,0.566038,159,1035.44,0.893774,1.04275,586.097
CEINS,2014-09-01,0.836478,159,1111.55,0.991404,1.05078,929.789
CEINS,2014-09-02,0.937107,159,1129.99,0.960716,1.03816,1058.92
CEINS,2014-09-03,0.993711,159,1101.58,0.999378,0.988176,1094.65
CEINS,2014-09-04,0.993711,159,1129.01,1.00319,1.01459,1121.9
CEINS,2014-09-05,0.698113,159,1072.5,0.996318,1.07953,748.729
CEINS,2014-09-06,0.622642,159,1058.13,1.29676,1.06207,658.837
CEINS,2014-09-07,0.72327,159,1060.48,1.31632,0.994847,767.012
CEINS,2014-09-08,0.949686,159,1118.97,1.2805,1.01701,1062.67
CEINS,2014-09-09,0.993711,159,1122.61,1.06197,0.996106,1115.55
CEINS,2014-09-10,0.993711,159,1146.91,1.00383,0.914494,1139.7
CEINS,2014-09-11,0.874214,159,1164.04,1.01342,1.05019,1017.62
CEINS,2014-09-12,0.591195,159,1059.47,1.03215,1.07175,626.352
CEINS,2014-09-13,0.540881,159,989.579,1.21929,1.04581,535.244
CEINS,2014-09-14,0.36478,159,1014.18,1.16246,1.01399,369.951
CEINS,2014-09-15,0.371069,159,1106.39,1.10278,1.06893,410.548
CEINS,2014-09-16,0.402516,159,1055.57,1.07722,0.97235,424.884
CEINS,2014-09-17,0.773585,159,1086.71,1.08452,0.993838,840.661
CEINS,2014-09-18,0.899371,159,1107.17,1.24221,1.00484,995.757
CEINS,2014-09-19,0.90566,159,1002.54,1.35978,0.981506,907.959
CEINS,2014-09-20,0.91195,159,1007.58,1.33143,0.98339,918.859
CEINS,2014-09-21,0.773585,159,1036.8,1.19774,1.00487,802.051
CEINS,2014-09-22,1,159,1124.35,1.0038,0.967333,1124.35
CEINS,2014-09-23,1,159,1126.05,1,0.947159,1126.05
CEINS,2014-09-24,1,159,1149.59,1,0.963022,1149.59
CEINS,2014-09-25,1,159,1152.25,1.00126,0.983721,1152.25
CEINS,2014-09-26,0.672956,159,1052.04,0.905069,1.03744,707.978
CEINS,2014-09-27,0.603774,159,1019.3,0.997075,1.08787,615.429
CEINS,2014-09-28,0.628931,159,1012.11,1.10289,1.01225,636.55
CEINS,2014-09-29,0.805031,159,1089.57,0.970072,0.995705,877.136
CEINS,2014-09-30,0.874214,159,1112.22,0.923072,0.998785,972.317
CEINS,2014-10-01,1,159,1114.32,1,0.994336,1114.32
CEINS,2014-10-02,1,159,1113.41,1.07302,0.967655,1113.41
CEINS,2014-10-03,0.72327,159,1019.6,0.916066,0.996844,737.445
CEINS,2014-10-04,0.622642,159,985.682,0.892622,0.967323,613.727
CEINS,2014-10-05,0.742138,159,1034.9,1.07756,0.999685,768.042
CEINS,2014-10-06,0.836478,159,1119.79,0.989188,1.13136,936.679
CEINS,2014-10-07,1,159,1141.79,1.02058,1.03264,1141.79
CEINS,2014-10-08,1,159,1103.54,1.0057,0.963165,1103.54
CEINS,2014-10-09,1,159,1129.29,1.01536,0.976197,1129.29
CEINS,2014-10-10,0.754717,159,1034.43,0.952095,1.02761,780.699
CEINS,2014-10-11,0.792453,159,995.484,1.19432,0.99292,788.874
CEINS,2014-10-12,0.855346,159,1036.63,1.1702,0.993767,886.675
CEINS,2014-10-13,0.974843,159,1116.61,1.05747,1.01453,1088.52
CEINS,2014-10-14,1,159,1119.49,1.01406,0.977483,1119.49
CEINS,2014-10-15,1,159,1118.65,1,0.902645,1118.65
CEINS,2014-10-16,1,159,1128.3,1.00253,0.99491,1128.3
CEINS,2014-10-17,0.893082,159,1068.47,1.08192,1.03915,954.235
CEINS,2014-10-18,0.792453,159,1070.61,1.03679,1.21665,848.412
CEINS,2014-10-19,0.943396,159,1092.78,1.30757,1.01452,1030.92
CEINS,2014-10-20,0.981132,159,1102.9,1.00455,0.992176,1082.09
CEINS,2014-10-21,1,159,1257.68,1,1.07712,1257.68
CEINS,2014-10-22,1,159,1236.63,1.00063,1.04982,1236.63
CEINS,2014-10-23,1,159,1285.83,1.00316,1.11157,1285.83
CEINS,2014-10-24,0.672956,159,1074.66,0.841593,1.00512,723.197
CEINS,2014-10-25,0.798742,159,1052.4,1.12277,0.976822,840.6
CEINS,2014-10-26,0.698113,159,1060.46,0.994529,0.968835,740.319
CEINS,2014-10-27,0.987421,159,1236.29,1.06529,1.02818,1220.74
CEINS,2014-10-28,1,159,1105.13,1.00762,0.904623,1105.13
CEINS,2014-10-29,1,159,1190.85,1.0038,0.947802,1190.85
CEINS,2014-10-30,0.955975,159,2427.18,0.973769,1.77037,2320.32
CEINS,2014-10-31,0.855346,159,-267.649,1.11539,0,-228.932
CEINS,2014-11-01,0.716981,159,1018.9,1.23011,1.00877,730.536
CEINS,2014-11-02,0.773585,159,1024.29,1.15492,0.949599,792.373
CEINS,2014-11-03,0.861635,159,1119.25,1.00991,0.917624,964.383
CEINS,2014-11-04,0.943396,159,1161.87,0.975355,0.997441,1096.1
CEINS,2014-11-05,1,159,1147.37,1.00126,0.979844,1147.37
CEINS,2014-11-06,1,159,1167.83,1.0057,0.994539,1167.83
CEINS,2014-11-07,0.993711,159,1061.21,1.30873,0.992558,1054.53
CEINS,2014-11-08,0.855346,159,1046.7,1.40231,0.996618,895.288
CEINS,2014-11-09,0.773585,159,1026.72,1.10205,0.941875,794.251
