"id","beonprice_hotel_id","nombre","id","beonprice_hotel_id","fecha","precio","flag","created_at","updated_at"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7182,"59d3b09678be2f8f4d8b456f","2017-10-17",3562.00,0,"2017-10-13 15:58:58","2017-10-14 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7183,"59d3b09678be2f8f4d8b456f","2017-10-18",2333.00,0,"2017-10-13 15:58:58","2017-10-16 12:37:25"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7184,"59d3b09678be2f8f4d8b456f","2017-10-19",2333.00,0,"2017-10-13 15:58:58","2017-10-15 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7185,"59d3b09678be2f8f4d8b456f","2017-10-20",1490.00,0,"2017-10-13 15:58:58","2017-10-20 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7186,"59d3b09678be2f8f4d8b456f","2017-10-21",1486.00,0,"2017-10-13 15:58:58","2017-10-21 04:00:06"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7187,"59d3b09678be2f8f4d8b456f","2017-10-22",37737.00,0,"2017-10-13 15:58:58","2017-10-18 13:23:43"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7188,"59d3b09678be2f8f4d8b456f","2017-10-23",3212.00,0,"2017-10-13 15:58:58","2017-10-22 04:00:06"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7189,"59d3b09678be2f8f4d8b456f","2017-10-24",3402.00,0,"2017-10-13 15:58:58","2017-10-22 04:00:06"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7190,"59d3b09678be2f8f4d8b456f","2017-10-25",7895.00,0,"2017-10-13 15:58:58","2017-10-18 13:23:43"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7191,"59d3b09678be2f8f4d8b456f","2017-10-26",4022.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7192,"59d3b09678be2f8f4d8b456f","2017-10-27",3829.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7193,"59d3b09678be2f8f4d8b456f","2017-10-28",3829.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7194,"59d3b09678be2f8f4d8b456f","2017-10-29",17473.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7195,"59d3b09678be2f8f4d8b456f","2017-10-30",15529.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7196,"59d3b09678be2f8f4d8b456f","2017-10-31",10353.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7197,"59d3b09678be2f8f4d8b456f","2017-11-01",2482.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7198,"59d3b09678be2f8f4d8b456f","2017-11-02",2482.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7199,"59d3b09678be2f8f4d8b456f","2017-11-03",3425.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7200,"59d3b09678be2f8f4d8b456f","2017-11-04",1713.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7201,"59d3b09678be2f8f4d8b456f","2017-11-05",1809.00,0,"2017-10-13 15:58:59","2017-10-26 04:00:05"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7202,"59d3b09678be2f8f4d8b456f","2017-11-06",2764.00,0,"2017-10-13 15:58:59","2017-11-06 12:40:15"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7203,"59d3b09678be2f8f4d8b456f","2017-11-07",4684.00,0,"2017-10-13 15:58:59","2017-11-06 12:40:15"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7204,"59d3b09678be2f8f4d8b456f","2017-11-08",4492.00,0,"2017-10-13 15:58:59","2017-11-06 12:40:15"
