"id","hotel_id","hotel_clave","fecha","eventos"
39389,1,"CEINS","2014-03-16",0
39388,1,"CEINS","2014-03-15",0
39387,1,"CEINS","2014-03-14",0
39386,1,"CEINS","2014-03-13",0
39385,1,"CEINS","2014-03-12",0
39384,1,"CEINS","2014-03-11",0
39383,1,"CEINS","2014-03-10",0
39382,1,"CEINS","2014-03-09",0
39381,1,"CEINS","2014-03-08",0
39380,1,"CEINS","2014-03-07",0
39379,1,"CEINS","2014-03-06",0
39378,1,"CEINS","2014-03-05",0
39377,1,"CEINS","2014-03-04",0
39376,1,"CEINS","2014-03-03",0
39375,1,"CEINS","2014-03-02",0
39374,1,"CEINS","2014-03-01",0
39373,1,"CEINS","2014-02-28",0
39372,1,"CEINS","2014-02-27",0
39371,1,"CEINS","2014-02-26",0
39370,1,"CEINS","2014-02-25",0
39369,1,"CEINS","2014-02-24",0
39368,1,"CEINS","2014-02-23",0
39367,1,"CEINS","2014-02-22",0
39366,1,"CEINS","2014-02-21",0
39365,1,"CEINS","2014-02-20",0
39364,1,"CEINS","2014-02-19",0
39363,1,"CEINS","2014-02-18",0
39362,1,"CEINS","2014-02-17",0
39361,1,"CEINS","2014-02-16",2
39360,1,"CEINS","2014-02-15",2
39359,1,"CEINS","2014-02-14",2
39358,1,"CEINS","2014-02-13",0
39357,1,"CEINS","2014-02-12",0
39356,1,"CEINS","2014-02-11",0
39355,1,"CEINS","2014-02-10",0
39354,1,"CEINS","2014-02-09",0
39353,1,"CEINS","2014-02-08",0
39352,1,"CEINS","2014-02-07",0
39351,1,"CEINS","2014-02-06",0
39350,1,"CEINS","2014-02-05",0
39349,1,"CEINS","2014-02-04",0
39348,1,"CEINS","2014-02-03",-2
39347,1,"CEINS","2014-02-02",0
39346,1,"CEINS","2014-02-01",0
39345,1,"CEINS","2014-01-31",0
39344,1,"CEINS","2014-01-30",0
39343,1,"CEINS","2014-01-29",0
39342,1,"CEINS","2014-01-28",0
39341,1,"CEINS","2014-01-27",0
39340,1,"CEINS","2014-01-26",0
39339,1,"CEINS","2014-01-25",0
39338,1,"CEINS","2014-01-24",0
39337,1,"CEINS","2014-01-23",0
39336,1,"CEINS","2014-01-22",0
39335,1,"CEINS","2014-01-21",0
39334,1,"CEINS","2014-01-20",0
39333,1,"CEINS","2014-01-19",0
39332,1,"CEINS","2014-01-18",0
39331,1,"CEINS","2014-01-17",0
39330,1,"CEINS","2014-01-16",0
39329,1,"CEINS","2014-01-15",0
39328,1,"CEINS","2014-01-14",0
39327,1,"CEINS","2014-01-13",0
39326,1,"CEINS","2014-01-12",0
39325,1,"CEINS","2014-01-11",-2
39324,1,"CEINS","2014-01-10",-2
39323,1,"CEINS","2014-01-09",-2
39322,1,"CEINS","2014-01-08",-2
39321,1,"CEINS","2014-01-07",-2
39320,1,"CEINS","2014-01-06",-2
39319,1,"CEINS","2014-01-05",-2
39318,1,"CEINS","2014-01-04",-2
39317,1,"CEINS","2014-01-03",-2
39316,1,"CEINS","2014-01-02",-2
39315,1,"CEINS","2014-01-01",-2
39314,1,"CEINS","2013-12-31",0
39313,1,"CEINS","2013-12-30",0
39312,1,"CEINS","2013-12-29",0
39311,1,"CEINS","2013-12-28",0
39310,1,"CEINS","2013-12-27",0
39309,1,"CEINS","2013-12-26",0
39308,1,"CEINS","2013-12-25",0
39307,1,"CEINS","2013-12-24",0
39306,1,"CEINS","2013-12-23",0
39305,1,"CEINS","2013-12-22",0
39304,1,"CEINS","2013-12-21",0
39303,1,"CEINS","2013-12-20",0
39302,1,"CEINS","2013-12-19",0
39301,1,"CEINS","2013-12-18",0
39300,1,"CEINS","2013-12-17",0
39299,1,"CEINS","2013-12-16",0
39298,1,"CEINS","2013-12-15",0
39297,1,"CEINS","2013-12-14",0
39296,1,"CEINS","2013-12-13",0
39295,1,"CEINS","2013-12-12",0
39294,1,"CEINS","2013-12-11",0
39293,1,"CEINS","2013-12-10",0
39292,1,"CEINS","2013-12-09",0
39291,1,"CEINS","2013-12-08",0
39290,1,"CEINS","2013-12-07",0
39289,1,"CEINS","2013-12-06",0
39288,1,"CEINS","2013-12-05",0
39287,1,"CEINS","2013-12-04",0
39286,1,"CEINS","2013-12-03",0
39285,1,"CEINS","2013-12-02",0
39284,1,"CEINS","2013-12-01",0
39283,1,"CEINS","2013-11-30",0
39282,1,"CEINS","2013-11-29",0
39281,1,"CEINS","2013-11-28",0
39280,1,"CEINS","2013-11-27",0
39279,1,"CEINS","2013-11-26",0
39278,1,"CEINS","2013-11-25",0
39277,1,"CEINS","2013-11-24",0
39276,1,"CEINS","2013-11-23",0
39275,1,"CEINS","2013-11-22",0
39274,1,"CEINS","2013-11-21",0
39273,1,"CEINS","2013-11-20",0
39272,1,"CEINS","2013-11-19",0
39271,1,"CEINS","2013-11-18",0
39270,1,"CEINS","2013-11-17",0
39269,1,"CEINS","2013-11-16",0
39268,1,"CEINS","2013-11-15",0
39267,1,"CEINS","2013-11-14",0
39266,1,"CEINS","2013-11-13",0
39265,1,"CEINS","2013-11-12",0
39264,1,"CEINS","2013-11-11",0
39263,1,"CEINS","2013-11-10",0
39262,1,"CEINS","2013-11-09",0
39261,1,"CEINS","2013-11-08",0
39260,1,"CEINS","2013-11-07",0
39259,1,"CEINS","2013-11-06",0
39258,1,"CEINS","2013-11-05",0
39257,1,"CEINS","2013-11-04",0
39256,1,"CEINS","2013-11-03",0
39255,1,"CEINS","2013-11-02",0
39254,1,"CEINS","2013-11-01",0
39253,1,"CEINS","2013-10-31",0
39252,1,"CEINS","2013-10-30",0
39251,1,"CEINS","2013-10-29",0
39250,1,"CEINS","2013-10-28",0
39249,1,"CEINS","2013-10-27",0
39248,1,"CEINS","2013-10-26",0
39247,1,"CEINS","2013-10-25",0
39246,1,"CEINS","2013-10-24",0
39245,1,"CEINS","2013-10-23",0
39244,1,"CEINS","2013-10-22",0
39243,1,"CEINS","2013-10-21",0
39242,1,"CEINS","2013-10-20",0
39241,1,"CEINS","2013-10-19",0
39240,1,"CEINS","2013-10-18",0
39239,1,"CEINS","2013-10-17",0
39238,1,"CEINS","2013-10-16",0
39237,1,"CEINS","2013-10-15",0
39236,1,"CEINS","2013-10-14",0
39235,1,"CEINS","2013-10-13",0
39234,1,"CEINS","2013-10-12",0
39233,1,"CEINS","2013-10-11",0
39232,1,"CEINS","2013-10-10",0
39231,1,"CEINS","2013-10-09",0
39230,1,"CEINS","2013-10-08",0
39229,1,"CEINS","2013-10-07",0
39228,1,"CEINS","2013-10-06",0
39227,1,"CEINS","2013-10-05",0
39226,1,"CEINS","2013-10-04",0
39225,1,"CEINS","2013-10-03",0
39224,1,"CEINS","2013-10-02",0
39223,1,"CEINS","2013-10-01",0
39222,1,"CEINS","2013-09-30",0
39221,1,"CEINS","2013-09-29",0
39220,1,"CEINS","2013-09-28",0
39219,1,"CEINS","2013-09-27",0
39218,1,"CEINS","2013-09-26",0
39217,1,"CEINS","2013-09-25",0
39216,1,"CEINS","2013-09-24",0
39215,1,"CEINS","2013-09-23",0
39214,1,"CEINS","2013-09-22",0
39213,1,"CEINS","2013-09-21",0
39212,1,"CEINS","2013-09-20",0
39211,1,"CEINS","2013-09-19",0
39210,1,"CEINS","2013-09-18",0
39209,1,"CEINS","2013-09-17",0
39208,1,"CEINS","2013-09-16",0
39207,1,"CEINS","2013-09-15",0
39206,1,"CEINS","2013-09-14",0
39205,1,"CEINS","2013-09-13",0
39204,1,"CEINS","2013-09-12",0
39203,1,"CEINS","2013-09-11",0
39202,1,"CEINS","2013-09-10",0
39201,1,"CEINS","2013-09-09",0
39200,1,"CEINS","2013-09-08",0
39199,1,"CEINS","2013-09-07",0
39198,1,"CEINS","2013-09-06",0
39197,1,"CEINS","2013-09-05",0
39196,1,"CEINS","2013-09-04",0
39195,1,"CEINS","2013-09-03",0
39194,1,"CEINS","2013-09-02",0
39193,1,"CEINS","2013-09-01",0
39192,1,"CEINS","2013-08-31",0
39191,1,"CEINS","2013-08-30",0
39190,1,"CEINS","2013-08-29",0
39189,1,"CEINS","2013-08-28",0
39188,1,"CEINS","2013-08-27",0
39187,1,"CEINS","2013-08-26",0
39186,1,"CEINS","2013-08-25",0
39185,1,"CEINS","2013-08-24",0
39184,1,"CEINS","2013-08-23",0
39183,1,"CEINS","2013-08-22",0
39182,1,"CEINS","2013-08-21",0
39181,1,"CEINS","2013-08-20",0
39180,1,"CEINS","2013-08-19",0
39179,1,"CEINS","2013-08-18",0
39178,1,"CEINS","2013-08-17",0
39177,1,"CEINS","2013-08-16",0
39176,1,"CEINS","2013-08-15",0
39175,1,"CEINS","2013-08-14",0
39174,1,"CEINS","2013-08-13",0
39173,1,"CEINS","2013-08-12",0
39172,1,"CEINS","2013-08-11",0
39171,1,"CEINS","2013-08-10",0
39170,1,"CEINS","2013-08-09",0
39169,1,"CEINS","2013-08-08",0
39168,1,"CEINS","2013-08-07",0
39167,1,"CEINS","2013-08-06",0
39166,1,"CEINS","2013-08-05",0
39165,1,"CEINS","2013-08-04",0
39164,1,"CEINS","2013-08-03",0
39163,1,"CEINS","2013-08-02",0
39162,1,"CEINS","2013-08-01",0
39161,1,"CEINS","2013-07-31",0
39160,1,"CEINS","2013-07-30",0
39159,1,"CEINS","2013-07-29",0
39158,1,"CEINS","2013-07-28",0
39157,1,"CEINS","2013-07-27",0
39156,1,"CEINS","2013-07-26",0
39155,1,"CEINS","2013-07-25",0
39154,1,"CEINS","2013-07-24",0
39153,1,"CEINS","2013-07-23",0
39152,1,"CEINS","2013-07-22",0
39151,1,"CEINS","2013-07-21",0
39150,1,"CEINS","2013-07-20",0
39149,1,"CEINS","2013-07-19",0
39148,1,"CEINS","2013-07-18",0
39147,1,"CEINS","2013-07-17",0
39146,1,"CEINS","2013-07-16",0
39145,1,"CEINS","2013-07-15",0
39144,1,"CEINS","2013-07-14",0
39143,1,"CEINS","2013-07-13",0
39142,1,"CEINS","2013-07-12",0
39141,1,"CEINS","2013-07-11",0
39140,1,"CEINS","2013-07-10",0
39139,1,"CEINS","2013-07-09",0
39138,1,"CEINS","2013-07-08",0
39137,1,"CEINS","2013-07-07",0
39136,1,"CEINS","2013-07-06",0
39135,1,"CEINS","2013-07-05",0
39134,1,"CEINS","2013-07-04",0
39133,1,"CEINS","2013-07-03",0
39132,1,"CEINS","2013-07-02",0
39131,1,"CEINS","2013-07-01",0
39130,1,"CEINS","2013-06-30",0
39129,1,"CEINS","2013-06-29",0
39128,1,"CEINS","2013-06-28",0
39127,1,"CEINS","2013-06-27",0
39126,1,"CEINS","2013-06-26",0
39125,1,"CEINS","2013-06-25",0
39124,1,"CEINS","2013-06-24",0
39123,1,"CEINS","2013-06-23",0
39122,1,"CEINS","2013-06-22",0
39121,1,"CEINS","2013-06-21",0
39120,1,"CEINS","2013-06-20",0
39119,1,"CEINS","2013-06-19",0
39118,1,"CEINS","2013-06-18",0
39117,1,"CEINS","2013-06-17",0
39116,1,"CEINS","2013-06-16",0
39115,1,"CEINS","2013-06-15",0
39114,1,"CEINS","2013-06-14",0
39113,1,"CEINS","2013-06-13",0
39112,1,"CEINS","2013-06-12",0
39111,1,"CEINS","2013-06-11",0
39110,1,"CEINS","2013-06-10",0
39109,1,"CEINS","2013-06-09",0
39108,1,"CEINS","2013-06-08",0
39107,1,"CEINS","2013-06-07",0
39106,1,"CEINS","2013-06-06",0
39105,1,"CEINS","2013-06-05",0
39104,1,"CEINS","2013-06-04",0
39103,1,"CEINS","2013-06-03",0
39102,1,"CEINS","2013-06-02",0
39101,1,"CEINS","2013-06-01",0
39100,1,"CEINS","2013-05-31",0
39099,1,"CEINS","2013-05-30",0
39098,1,"CEINS","2013-05-29",0
39097,1,"CEINS","2013-05-28",0
39096,1,"CEINS","2013-05-27",0
39095,1,"CEINS","2013-05-26",0
39094,1,"CEINS","2013-05-25",0
39093,1,"CEINS","2013-05-24",0
39092,1,"CEINS","2013-05-23",0
39091,1,"CEINS","2013-05-22",0
39090,1,"CEINS","2013-05-21",0
39089,1,"CEINS","2013-05-20",0
39088,1,"CEINS","2013-05-19",0
39087,1,"CEINS","2013-05-18",0
39086,1,"CEINS","2013-05-17",0
39085,1,"CEINS","2013-05-16",0
39084,1,"CEINS","2013-05-15",0
39083,1,"CEINS","2013-05-14",0
39082,1,"CEINS","2013-05-13",0
39081,1,"CEINS","2013-05-12",0
39080,1,"CEINS","2013-05-11",0
39079,1,"CEINS","2013-05-10",0
39078,1,"CEINS","2013-05-09",0
39077,1,"CEINS","2013-05-08",0
39076,1,"CEINS","2013-05-07",0
39075,1,"CEINS","2013-05-06",0
39074,1,"CEINS","2013-05-05",0
39073,1,"CEINS","2013-05-04",0
39072,1,"CEINS","2013-05-03",0
39071,1,"CEINS","2013-05-02",0
39070,1,"CEINS","2013-05-01",0
39069,1,"CEINS","2013-04-30",0
39068,1,"CEINS","2013-04-29",0
39067,1,"CEINS","2013-04-28",0
39066,1,"CEINS","2013-04-27",0
39065,1,"CEINS","2013-04-26",0
39064,1,"CEINS","2013-04-25",0
39063,1,"CEINS","2013-04-24",0
39062,1,"CEINS","2013-04-23",0
39061,1,"CEINS","2013-04-22",0
39060,1,"CEINS","2013-04-21",0
39059,1,"CEINS","2013-04-20",0
39058,1,"CEINS","2013-04-19",0
39057,1,"CEINS","2013-04-18",0
39056,1,"CEINS","2013-04-17",0
39055,1,"CEINS","2013-04-16",0
39054,1,"CEINS","2013-04-15",0
39053,1,"CEINS","2013-04-14",0
39052,1,"CEINS","2013-04-13",0
39051,1,"CEINS","2013-04-12",0
39050,1,"CEINS","2013-04-11",0
39049,1,"CEINS","2013-04-10",0
39048,1,"CEINS","2013-04-09",0
39047,1,"CEINS","2013-04-08",0
39046,1,"CEINS","2013-04-07",0
39045,1,"CEINS","2013-04-06",0
39044,1,"CEINS","2013-04-05",0
39043,1,"CEINS","2013-04-04",0
39042,1,"CEINS","2013-04-03",0
39041,1,"CEINS","2013-04-02",0
39040,1,"CEINS","2013-04-01",0
39039,1,"CEINS","2013-03-31",0
39038,1,"CEINS","2013-03-30",0
39037,1,"CEINS","2013-03-29",0
39036,1,"CEINS","2013-03-28",0
39035,1,"CEINS","2013-03-27",0
39034,1,"CEINS","2013-03-26",0
39033,1,"CEINS","2013-03-25",0
39032,1,"CEINS","2013-03-24",0
39031,1,"CEINS","2013-03-23",0
39030,1,"CEINS","2013-03-22",0
39029,1,"CEINS","2013-03-21",0
39028,1,"CEINS","2013-03-20",0
39027,1,"CEINS","2013-03-19",0
39026,1,"CEINS","2013-03-18",0
39025,1,"CEINS","2013-03-17",0
39024,1,"CEINS","2013-03-16",0
39023,1,"CEINS","2013-03-15",0
39022,1,"CEINS","2013-03-14",0
39021,1,"CEINS","2013-03-13",0
39020,1,"CEINS","2013-03-12",0
39019,1,"CEINS","2013-03-11",0
39018,1,"CEINS","2013-03-10",0
39017,1,"CEINS","2013-03-09",0
39016,1,"CEINS","2013-03-08",0
39015,1,"CEINS","2013-03-07",0
39014,1,"CEINS","2013-03-06",0
39013,1,"CEINS","2013-03-05",0
39012,1,"CEINS","2013-03-04",0
39011,1,"CEINS","2013-03-03",0
39010,1,"CEINS","2013-03-02",0
39009,1,"CEINS","2013-03-01",0
39008,1,"CEINS","2013-02-28",0
39007,1,"CEINS","2013-02-27",0
39006,1,"CEINS","2013-02-26",0
39005,1,"CEINS","2013-02-25",0
39004,1,"CEINS","2013-02-24",0
39003,1,"CEINS","2013-02-23",0
39002,1,"CEINS","2013-02-22",0
39001,1,"CEINS","2013-02-21",0
39000,1,"CEINS","2013-02-20",0
38999,1,"CEINS","2013-02-19",0
38998,1,"CEINS","2013-02-18",0
38997,1,"CEINS","2013-02-17",0
38996,1,"CEINS","2013-02-16",0
38995,1,"CEINS","2013-02-15",0
38994,1,"CEINS","2013-02-14",0
38993,1,"CEINS","2013-02-13",0
38992,1,"CEINS","2013-02-12",0
38991,1,"CEINS","2013-02-11",0
38990,1,"CEINS","2013-02-10",0
38989,1,"CEINS","2013-02-09",0
38988,1,"CEINS","2013-02-08",0
38987,1,"CEINS","2013-02-07",0
38986,1,"CEINS","2013-02-06",0
38985,1,"CEINS","2013-02-05",0
38984,1,"CEINS","2013-02-04",0
38983,1,"CEINS","2013-02-03",0
38982,1,"CEINS","2013-02-02",0
38981,1,"CEINS","2013-02-01",0
38980,1,"CEINS","2013-01-31",0
38979,1,"CEINS","2013-01-30",0
38978,1,"CEINS","2013-01-29",0
38977,1,"CEINS","2013-01-28",0
38976,1,"CEINS","2013-01-27",0
38975,1,"CEINS","2013-01-26",0
38974,1,"CEINS","2013-01-25",0
38973,1,"CEINS","2013-01-24",0
38972,1,"CEINS","2013-01-23",0
38971,1,"CEINS","2013-01-22",0
38970,1,"CEINS","2013-01-21",0
38969,1,"CEINS","2013-01-20",0
38968,1,"CEINS","2013-01-19",0
38967,1,"CEINS","2013-01-18",0
38966,1,"CEINS","2013-01-17",0
38965,1,"CEINS","2013-01-16",0
38964,1,"CEINS","2013-01-15",0
38963,1,"CEINS","2013-01-14",0
38962,1,"CEINS","2013-01-13",0
38961,1,"CEINS","2013-01-12",0
38960,1,"CEINS","2013-01-11",0
38959,1,"CEINS","2013-01-10",0
38958,1,"CEINS","2013-01-09",0
38957,1,"CEINS","2013-01-08",0
38956,1,"CEINS","2013-01-07",0
38955,1,"CEINS","2013-01-06",0
38954,1,"CEINS","2013-01-05",0
38953,1,"CEINS","2013-01-04",0
38952,1,"CEINS","2013-01-03",0
38951,1,"CEINS","2013-01-02",0
38950,1,"CEINS","2013-01-01",0
